unified_id;month;hot_tub;pool
AIR16428200;2020-06;1;0
AIR16428729;2020-06;0;0
AIR16436136;2020-06;1;0
AIR16440183;2020-06;1;0
AIR16441497;2020-06;1;0
AIR16442359;2020-06;1;0
AIR16489418;2020-06;0;0
AIR16489534;2020-06;1;0
AIR16498571;2020-06;1;0
AIR16498704;2020-06;1;0
AIR16498790;2020-06;1;0
AIR16498877;2020-06;0;0
AIR16521866;2020-06;0;0
AIR16532817;2020-06;0;0
AIR1656868;2020-06;0;0
AIR16571256;2020-06;0;0
AIR16572459;2020-06;0;0
AIR16603525;2020-06;0;0
AIR16607032;2020-06;0;0
AIR16635168;2020-06;0;0
AIR16647451;2020-06;0;0
AIR16649967;2020-06;0;0
AIR16666349;2020-06;0;0
AIR16723885;2020-06;1;1
AIR16789712;2020-06;0;0
AIR16841066;2020-06;1;0
AIR16856200;2020-06;1;0
AIR16871289;2020-06;0;0
AIR16871290;2020-06;1;0
AIR16871292;2020-06;1;0
AIR16871297;2020-06;1;0
AIR16871298;2020-06;0;0
AIR16871306;2020-06;1;0
AIR16871314;2020-06;0;0
AIR16871322;2020-06;0;0
AIR16871328;2020-06;1;0
AIR16872807;2020-06;0;0
AIR1688438;2020-06;0;0
AIR16917201;2020-06;1;0
AIR16943701;2020-06;0;0
AIR16959650;2020-06;1;0
AIR16973733;2020-06;1;0
AIR17000486;2020-06;1;0
AIR17030857;2020-06;0;0
AIR17037028;2020-06;1;0
AIR17037455;2020-06;1;0
AIR17076148;2020-06;0;0
AIR17096154;2020-06;1;1
AIR17110227;2020-06;0;0
AIR17175769;2020-06;0;0
AIR17212296;2020-06;1;0
AIR1722392;2020-06;0;0
AIR17248972;2020-06;0;0
AIR17333334;2020-06;1;0
AIR17361781;2020-06;1;1
AIR17364180;2020-06;0;0
AIR17369087;2020-06;1;0
AIR17384871;2020-06;1;0
AIR17402800;2020-06;1;0
AIR17402804;2020-06;1;0
AIR17402811;2020-06;0;0
AIR17402813;2020-06;1;0
AIR17402838;2020-06;1;0
AIR17402841;2020-06;0;0
AIR17402846;2020-06;1;0
AIR17402860;2020-06;1;0
AIR17402867;2020-06;0;0
AIR17402876;2020-06;0;0
AIR17402894;2020-06;1;1
AIR17402903;2020-06;1;0
AIR17402916;2020-06;0;0
AIR17402934;2020-06;1;0
AIR17402943;2020-06;1;0
AIR17402969;2020-06;1;0
AIR17402973;2020-06;0;0
AIR17402981;2020-06;0;0
AIR17402986;2020-06;1;0
AIR17403004;2020-06;0;0
AIR17403010;2020-06;0;0
AIR17403024;2020-06;0;0
AIR17403030;2020-06;1;0
AIR17403043;2020-06;0;0
AIR17403054;2020-06;1;0
AIR17403086;2020-06;0;0
AIR17403089;2020-06;1;0
AIR17403092;2020-06;1;0
AIR17403132;2020-06;1;0
AIR17403144;2020-06;1;0
AIR17403153;2020-06;1;0
AIR17403209;2020-06;0;0
AIR17403215;2020-06;1;0
AIR17403224;2020-06;0;0
AIR17408320;2020-06;1;0
AIR17418766;2020-06;1;0
AIR17476446;2020-06;0;0
AIR17531385;2020-06;1;0
AIR17545294;2020-06;0;0
AIR17607459;2020-06;1;0
AIR17607465;2020-06;0;0
AIR17607576;2020-06;1;0
AIR17607578;2020-06;1;0
AIR17607579;2020-06;1;0
AIR17607586;2020-06;1;0
AIR17607591;2020-06;0;0
AIR17607593;2020-06;1;0
AIR17607599;2020-06;1;0
AIR17607600;2020-06;0;0
AIR17607604;2020-06;1;0
AIR17607609;2020-06;1;0
AIR17607611;2020-06;1;0
AIR17607620;2020-06;1;0
AIR17611565;2020-06;0;0
AIR17619224;2020-06;1;0
AIR17638604;2020-06;0;0
AIR17653809;2020-06;0;0
AIR17655595;2020-06;1;0
AIR17791132;2020-06;0;0
AIR17805706;2020-06;1;0
AIR17805709;2020-06;0;0
AIR1782553;2020-06;1;0
AIR1782712;2020-06;0;0
AIR17830005;2020-06;0;0
AIR17880962;2020-06;1;0
AIR17881614;2020-06;0;0
AIR17882098;2020-06;1;0
AIR17891808;2020-06;0;0
AIR17909602;2020-06;0;0
AIR17918220;2020-06;0;0
AIR17924654;2020-06;1;0
AIR17942886;2020-06;0;0
AIR17988195;2020-06;0;0
AIR18003964;2020-06;1;0
AIR18105126;2020-06;1;0
AIR18121333;2020-06;0;0
AIR18175790;2020-06;0;0
AIR18193860;2020-06;0;0
AIR18232399;2020-06;0;0
AIR18235116;2020-06;0;0
AIR18313664;2020-06;1;0
AIR18343563;2020-06;1;0
AIR18347608;2020-06;0;0
AIR18413233;2020-06;0;0
AIR184262;2020-06;1;0
AIR18430036;2020-06;0;0
AIR18448029;2020-06;1;0
AIR18462952;2020-06;1;0
AIR18465483;2020-06;1;0
AIR18471950;2020-06;1;0
AIR18477803;2020-06;1;0
AIR18525396;2020-06;1;0
AIR18543482;2020-06;0;0
AIR18563209;2020-06;1;0
AIR18565424;2020-06;0;0
AIR18565433;2020-06;0;0
AIR18566749;2020-06;0;0
AIR18566792;2020-06;1;0
AIR18566803;2020-06;0;0
AIR18566979;2020-06;0;0
AIR18567176;2020-06;0;0
AIR18567230;2020-06;0;0
AIR18567243;2020-06;0;0
AIR18567298;2020-06;1;0
AIR18567371;2020-06;0;0
AIR18567391;2020-06;0;0
AIR18567430;2020-06;0;0
AIR18567474;2020-06;0;0
AIR18567481;2020-06;0;0
AIR18567553;2020-06;0;0
AIR18567624;2020-06;0;0
AIR18567631;2020-06;1;0
AIR18567640;2020-06;0;0
AIR18567643;2020-06;0;0
AIR18567675;2020-06;0;0
AIR18567703;2020-06;1;0
AIR18567710;2020-06;0;0
AIR18567713;2020-06;1;1
AIR18567767;2020-06;0;0
AIR18567793;2020-06;1;0
AIR18567836;2020-06;0;0
AIR18567847;2020-06;0;0
AIR18567876;2020-06;0;0
AIR18567880;2020-06;1;0
AIR18567885;2020-06;1;0
AIR18651707;2020-06;1;0
AIR18666697;2020-06;0;0
AIR18685664;2020-06;1;0
AIR18698450;2020-06;0;0
AIR18703254;2020-06;0;0
AIR18703256;2020-06;1;0
AIR18703258;2020-06;0;0
AIR18703275;2020-06;0;0
AIR18719578;2020-06;1;0
AIR18722813;2020-06;1;0
AIR18874839;2020-06;1;0
AIR18877499;2020-06;1;0
AIR18917105;2020-06;1;0
AIR18917106;2020-06;0;0
AIR18917697;2020-06;1;0
AIR18964045;2020-06;1;0
AIR18997653;2020-06;0;0
AIR18998787;2020-06;0;0
AIR19019245;2020-06;1;0
AIR19033667;2020-06;0;0
AIR19033707;2020-06;1;0
AIR19035499;2020-06;1;0
AIR19069477;2020-06;0;1
AIR19081482;2020-06;1;0
AIR19180081;2020-06;0;0
AIR19191631;2020-06;1;0
AIR19244512;2020-06;1;0
AIR19250665;2020-06;0;0
AIR19267042;2020-06;1;0
AIR19314313;2020-06;0;0
AIR19317721;2020-06;0;0
AIR19332170;2020-06;1;1
AIR19360866;2020-06;0;0
AIR19383702;2020-06;1;0
AIR19386566;2020-06;0;0
AIR19403293;2020-06;1;0
AIR19406789;2020-06;1;0
AIR19506963;2020-06;1;0
AIR1970683;2020-06;1;0
AIR19722838;2020-06;1;0
AIR19749104;2020-06;1;0
AIR19753234;2020-06;1;0
AIR19789439;2020-06;0;0
AIR19810981;2020-06;0;0
AIR19810986;2020-06;0;0
AIR19810988;2020-06;1;0
AIR19810995;2020-06;0;0
AIR19861810;2020-06;1;0
AIR19907952;2020-06;1;0
AIR19923564;2020-06;1;0
AIR19946199;2020-06;1;0
AIR19954167;2020-06;1;0
AIR20070729;2020-06;1;0
AIR20074610;2020-06;0;0
AIR20120805;2020-06;0;1
AIR20121880;2020-06;1;0
AIR20154778;2020-06;0;0
AIR20184724;2020-06;1;0
AIR20184725;2020-06;1;0
AIR20184734;2020-06;1;0
AIR20184735;2020-06;1;0
AIR20184738;2020-06;1;0
AIR20184739;2020-06;1;0
AIR20184741;2020-06;1;0
AIR20184746;2020-06;1;0
AIR20184750;2020-06;1;0
AIR20184753;2020-06;1;0
AIR20184754;2020-06;1;0
AIR20184756;2020-06;1;0
AIR20184760;2020-06;1;0
AIR20184763;2020-06;1;0
AIR20189213;2020-06;1;0
AIR20193224;2020-06;0;0
AIR20211077;2020-06;1;0
AIR20214258;2020-06;1;0
AIR20217277;2020-06;1;0
AIR20217494;2020-06;1;0
AIR20217872;2020-06;1;1
AIR20232436;2020-06;0;0
AIR20232437;2020-06;1;0
AIR20232438;2020-06;1;0
AIR20232441;2020-06;1;0
AIR20300901;2020-06;1;0
AIR20309826;2020-06;1;0
AIR2032159;2020-06;1;0
AIR20327073;2020-06;0;0
AIR20362517;2020-06;1;0
AIR20393622;2020-06;1;0
AIR20406227;2020-06;0;0
AIR20420503;2020-06;1;0
AIR20428024;2020-06;0;0
AIR20447177;2020-06;0;0
AIR20450589;2020-06;1;0
AIR20456529;2020-06;1;0
AIR20469856;2020-06;0;0
AIR20608995;2020-06;1;0
AIR20616515;2020-06;0;0
AIR20623968;2020-06;1;0
AIR20625865;2020-06;0;0
AIR20636298;2020-06;0;0
AIR20651000;2020-06;1;0
AIR20693383;2020-06;1;0
AIR20695812;2020-06;1;0
AIR20696692;2020-06;1;0
AIR20724721;2020-06;0;0
AIR20728707;2020-06;0;0
AIR20773800;2020-06;1;0
AIR20804845;2020-06;1;0
AIR20829623;2020-06;1;0
AIR20836494;2020-06;1;0
AIR20844432;2020-06;1;0
AIR20847409;2020-06;0;0
AIR20875230;2020-06;0;0
AIR20916331;2020-06;1;0
AIR20945215;2020-06;1;0
AIR20945269;2020-06;1;0
AIR20945294;2020-06;1;0
AIR20945321;2020-06;1;0
AIR20945496;2020-06;1;0
AIR20945622;2020-06;1;0
AIR20945786;2020-06;1;0
AIR20945802;2020-06;1;0
AIR20945844;2020-06;0;0
AIR20946027;2020-06;1;0
AIR20958392;2020-06;0;0
AIR20993345;2020-06;0;0
AIR20996111;2020-06;0;0
AIR20996593;2020-06;1;0
AIR21010322;2020-06;1;0
AIR21024122;2020-06;0;0
AIR21064236;2020-06;1;0
AIR21066684;2020-06;1;0
AIR21079905;2020-06;0;0
AIR21080094;2020-06;0;0
AIR21082012;2020-06;1;0
AIR21099400;2020-06;1;0
AIR21106601;2020-06;0;0
AIR21149200;2020-06;1;0
AIR21149203;2020-06;1;0
AIR21149204;2020-06;1;0
AIR21149209;2020-06;1;0
AIR21149210;2020-06;1;0
AIR21149217;2020-06;1;0
AIR21149220;2020-06;1;0
AIR21149221;2020-06;1;0
AIR21149222;2020-06;1;0
AIR21149223;2020-06;1;0
AIR21149224;2020-06;1;0
AIR21152662;2020-06;1;0
AIR21152882;2020-06;1;0
AIR21154906;2020-06;0;0
AIR21160373;2020-06;1;0
AIR21191489;2020-06;1;0
AIR21206420;2020-06;1;0
AIR21213316;2020-06;1;0
AIR21220649;2020-06;0;0
AIR21266440;2020-06;0;1
AIR21289349;2020-06;1;0
AIR21311340;2020-06;0;0
AIR21354543;2020-06;0;0
AIR21359235;2020-06;1;0
AIR21367725;2020-06;1;0
AIR21368567;2020-06;1;0
AIR21369371;2020-06;1;0
AIR21384024;2020-06;0;0
AIR21438826;2020-06;1;0
AIR21439478;2020-06;1;0
AIR21440198;2020-06;0;0
AIR21451498;2020-06;1;0
AIR21473739;2020-06;1;0
AIR21476331;2020-06;1;0
AIR21477072;2020-06;1;1
AIR21487444;2020-06;0;0
AIR21500024;2020-06;0;0
AIR21500446;2020-06;0;0
AIR21527691;2020-06;1;0
AIR21541299;2020-06;0;0
AIR21582359;2020-06;0;0
AIR21594054;2020-06;1;0
AIR21610728;2020-06;0;0
AIR21611305;2020-06;1;0
AIR21622054;2020-06;0;0
AIR21623109;2020-06;1;0
AIR21633679;2020-06;1;0
AIR21645334;2020-06;1;0
AIR21662240;2020-06;0;0
AIR21663239;2020-06;1;1
AIR21667006;2020-06;1;0
AIR21681203;2020-06;1;0
AIR21685884;2020-06;1;0
AIR21701935;2020-06;0;0
AIR21711487;2020-06;0;0
AIR21717242;2020-06;0;0
AIR21721621;2020-06;1;0
AIR21749401;2020-06;1;0
AIR21753106;2020-06;1;0
AIR21768145;2020-06;1;0
AIR21768147;2020-06;1;0
AIR21768475;2020-06;0;0
AIR21770116;2020-06;1;0
AIR21782308;2020-06;0;0
AIR21800925;2020-06;0;0
AIR21800940;2020-06;0;0
AIR21800945;2020-06;1;0
AIR21802861;2020-06;0;0
AIR21830441;2020-06;1;0
AIR21836627;2020-06;0;0
AIR21838159;2020-06;1;0
AIR21838354;2020-06;1;0
AIR21847421;2020-06;1;0
AIR21848033;2020-06;0;0
AIR21848231;2020-06;1;0
AIR21848582;2020-06;1;0
AIR21849523;2020-06;1;0
AIR21849791;2020-06;0;0
AIR21850061;2020-06;0;0
AIR21850098;2020-06;1;0
AIR21850143;2020-06;0;0
AIR21850181;2020-06;1;0
AIR21850216;2020-06;1;0
AIR21852068;2020-06;0;0
AIR21852145;2020-06;1;0
AIR21852181;2020-06;0;0
AIR21852260;2020-06;0;0
AIR21852321;2020-06;1;0
AIR21856810;2020-06;0;0
AIR21863821;2020-06;1;0
AIR21865712;2020-06;0;0
AIR21883183;2020-06;0;0
AIR21924286;2020-06;0;0
AIR21927129;2020-06;1;1
AIR21927647;2020-06;0;0
AIR21934237;2020-06;0;0
AIR21937014;2020-06;1;0
AIR21937066;2020-06;1;0
AIR21937833;2020-06;0;0
AIR21937871;2020-06;0;0
AIR21966108;2020-06;0;0
AIR21968155;2020-06;0;0
AIR21985866;2020-06;1;0
AIR21996300;2020-06;0;0
AIR21999572;2020-06;1;0
AIR22013713;2020-06;1;0
AIR22028034;2020-06;1;0
AIR22029972;2020-06;0;0
AIR22076955;2020-06;1;0
AIR22076957;2020-06;1;0
AIR22086844;2020-06;1;0
AIR22119257;2020-06;1;0
AIR22119803;2020-06;0;0
AIR22120261;2020-06;1;0
AIR22165698;2020-06;0;1
AIR22195889;2020-06;1;0
AIR22225752;2020-06;0;0
AIR22236930;2020-06;1;1
AIR22270180;2020-06;0;0
AIR22281606;2020-06;0;0
AIR22283623;2020-06;1;1
AIR22294413;2020-06;1;0
AIR22296723;2020-06;1;0
AIR22296949;2020-06;0;0
AIR22297035;2020-06;1;0
AIR22324989;2020-06;1;0
AIR22341292;2020-06;0;0
AIR22341325;2020-06;0;0
AIR22345879;2020-06;0;0
AIR22367316;2020-06;1;0
AIR22409644;2020-06;1;0
AIR22420142;2020-06;1;0
AIR22420197;2020-06;1;0
AIR22421366;2020-06;0;0
AIR22443488;2020-06;1;0
AIR22452364;2020-06;1;0
AIR22456838;2020-06;1;0
AIR22485690;2020-06;0;0
AIR22520571;2020-06;1;0
AIR22546839;2020-06;1;0
AIR22700889;2020-06;0;0
AIR22719813;2020-06;1;0
AIR22755663;2020-06;0;0
AIR22770748;2020-06;1;0
AIR22788268;2020-06;0;0
AIR22850694;2020-06;0;0
AIR22863028;2020-06;0;0
AIR2288043;2020-06;1;0
AIR22886448;2020-06;1;0
AIR22890321;2020-06;1;1
AIR22926946;2020-06;1;0
AIR22939437;2020-06;0;0
AIR22940120;2020-06;0;0
AIR22943351;2020-06;0;0
AIR22944803;2020-06;1;0
AIR22945334;2020-06;1;0
AIR23020352;2020-06;1;0
AIR23036720;2020-06;0;0
AIR2305425;2020-06;0;1
AIR23075681;2020-06;0;0
AIR23082087;2020-06;0;0
AIR23121107;2020-06;0;0
AIR23150637;2020-06;1;0
AIR23180537;2020-06;1;0
AIR23203257;2020-06;0;0
AIR2323569;2020-06;1;0
AIR23255731;2020-06;1;0
AIR23255743;2020-06;1;0
AIR23257570;2020-06;0;0
AIR23257572;2020-06;1;0
AIR23258225;2020-06;1;1
AIR23292587;2020-06;1;0
AIR23323803;2020-06;0;0
AIR23386508;2020-06;0;0
AIR2343684;2020-06;1;0
AIR23438325;2020-06;1;0
AIR23454704;2020-06;0;0
AIR23469171;2020-06;0;0
AIR23503416;2020-06;1;0
AIR23510478;2020-06;1;0
AIR23543580;2020-06;1;0
AIR23547295;2020-06;1;0
AIR23593985;2020-06;1;0
AIR23630559;2020-06;0;0
AIR23668704;2020-06;1;1
AIR23702546;2020-06;0;0
AIR23708423;2020-06;1;0
AIR23715521;2020-06;0;0
AIR23753377;2020-06;0;0
AIR23764230;2020-06;1;0
AIR23764335;2020-06;1;0
AIR23768171;2020-06;0;0
AIR23784019;2020-06;1;0
AIR23793421;2020-06;0;0
AIR23859098;2020-06;0;0
AIR23862135;2020-06;0;0
AIR23899141;2020-06;1;0
AIR23902016;2020-06;0;0
AIR23942538;2020-06;0;0
AIR24013535;2020-06;0;0
AIR24038529;2020-06;1;0
AIR24045096;2020-06;0;0
AIR24065631;2020-06;0;0
AIR24081961;2020-06;0;0
AIR24099854;2020-06;1;0
AIR24114788;2020-06;0;0
AIR24178318;2020-06;1;0
AIR24182317;2020-06;1;1
AIR24206667;2020-06;1;0
AIR24221022;2020-06;0;0
AIR24224322;2020-06;0;0
AIR24232505;2020-06;0;0
AIR24234518;2020-06;1;0
AIR24255105;2020-06;0;0
AIR24287359;2020-06;0;1
AIR2430228;2020-06;1;0
AIR24309766;2020-06;0;0
AIR24315472;2020-06;1;0
AIR2431950;2020-06;1;0
AIR24439365;2020-06;0;0
AIR24532989;2020-06;0;0
AIR24555258;2020-06;1;0
AIR24572700;2020-06;1;0
AIR24614962;2020-06;0;0
AIR24625364;2020-06;0;0
AIR24637419;2020-06;0;0
AIR24655415;2020-06;1;0
AIR24660161;2020-06;1;0
AIR24700767;2020-06;1;0
AIR24711094;2020-06;0;0
AIR24749719;2020-06;1;0
AIR24756588;2020-06;0;0
AIR2477352;2020-06;0;0
AIR24800579;2020-06;0;0
AIR24806686;2020-06;0;0
AIR24831057;2020-06;1;0
AIR2483588;2020-06;0;0
AIR24857702;2020-06;0;0
AIR24892787;2020-06;1;0
AIR24938059;2020-06;0;0
AIR24988387;2020-06;1;0
AIR24989883;2020-06;1;0
AIR25012943;2020-06;1;0
AIR25012960;2020-06;1;1
AIR25026507;2020-06;0;0
AIR25047822;2020-06;1;0
AIR25050105;2020-06;1;0
AIR2510074;2020-06;0;0
AIR25130869;2020-06;0;0
AIR25172809;2020-06;0;0
AIR25172825;2020-06;1;0
AIR25172832;2020-06;1;0
AIR25172847;2020-06;1;0
AIR25172848;2020-06;1;0
AIR25183981;2020-06;0;0
AIR25201967;2020-06;0;0
AIR2525902;2020-06;1;0
AIR25263812;2020-06;0;0
AIR25328102;2020-06;0;0
AIR25345062;2020-06;1;0
AIR25356728;2020-06;1;0
AIR25378892;2020-06;1;0
AIR2547590;2020-06;1;0
AIR25499481;2020-06;1;0
AIR25586292;2020-06;0;0
AIR25613735;2020-06;0;0
AIR25732632;2020-06;0;0
AIR25767703;2020-06;1;0
AIR25779086;2020-06;0;0
AIR25786600;2020-06;1;0
AIR25866733;2020-06;0;0
AIR25882184;2020-06;1;0
AIR25893671;2020-06;0;0
AIR25909941;2020-06;1;0
AIR25974417;2020-06;0;0
AIR25981294;2020-06;1;1
AIR26083959;2020-06;1;0
AIR26132541;2020-06;1;0
AIR26150094;2020-06;0;0
AIR26155893;2020-06;1;0
AIR26170882;2020-06;0;1
AIR26261918;2020-06;1;0
AIR26279903;2020-06;0;0
AIR26327847;2020-06;1;0
AIR26331936;2020-06;1;1
AIR26339365;2020-06;1;0
AIR26346810;2020-06;0;0
AIR263614;2020-06;0;0
AIR26361848;2020-06;1;0
AIR26368433;2020-06;0;0
AIR26406898;2020-06;1;0
AIR26441505;2020-06;1;0
AIR26447689;2020-06;0;0
AIR26448533;2020-06;0;0
AIR26449537;2020-06;0;0
AIR26449890;2020-06;1;0
AIR26452124;2020-06;1;0
AIR26452578;2020-06;1;0
AIR26463772;2020-06;1;0
AIR26503735;2020-06;0;0
AIR26568598;2020-06;0;0
AIR26636567;2020-06;1;1
AIR26640346;2020-06;1;0
AIR26657947;2020-06;1;1
AIR26666195;2020-06;0;0
AIR26668356;2020-06;0;0
AIR26668975;2020-06;1;0
AIR26764499;2020-06;1;0
AIR26766557;2020-06;0;0
AIR26868438;2020-06;1;0
AIR26869243;2020-06;0;0
AIR26916313;2020-06;1;0
AIR27000756;2020-06;0;0
AIR27042685;2020-06;0;0
AIR27054872;2020-06;1;0
AIR27107999;2020-06;1;0
AIR27110602;2020-06;1;0
AIR27114768;2020-06;0;0
AIR27135337;2020-06;0;0
AIR27159211;2020-06;0;0
AIR27196719;2020-06;1;0
AIR27202357;2020-06;0;0
AIR27208638;2020-06;1;0
AIR27220587;2020-06;1;0
AIR27247738;2020-06;1;0
AIR27261562;2020-06;0;0
AIR27297244;2020-06;0;0
AIR27431980;2020-06;0;0
AIR27483089;2020-06;1;0
AIR27503814;2020-06;1;0
AIR27531781;2020-06;1;0
AIR27557510;2020-06;1;0
AIR2760821;2020-06;1;0
AIR27634479;2020-06;1;0
AIR27658794;2020-06;1;0
AIR27703492;2020-06;1;0
AIR2770668;2020-06;1;0
AIR27719521;2020-06;0;0
AIR27730468;2020-06;0;0
AIR27734166;2020-06;0;0
AIR27760550;2020-06;1;0
AIR27783802;2020-06;0;0
AIR27784773;2020-06;1;0
AIR277947;2020-06;1;0
AIR2784124;2020-06;0;0
AIR27853688;2020-06;0;0
AIR27900881;2020-06;1;0
AIR27928473;2020-06;0;0
AIR27962131;2020-06;0;0
AIR27982419;2020-06;1;0
AIR28001321;2020-06;0;0
AIR28033224;2020-06;1;0
AIR28045893;2020-06;1;0
AIR28050409;2020-06;0;0
AIR28078337;2020-06;0;0
AIR28098809;2020-06;1;0
AIR28105279;2020-06;1;0
AIR28111284;2020-06;1;0
AIR28128140;2020-06;1;0
AIR28134475;2020-06;1;0
AIR28166667;2020-06;0;1
AIR28181787;2020-06;0;0
AIR28182527;2020-06;0;0
AIR28223108;2020-06;0;0
AIR28249817;2020-06;1;0
AIR28285055;2020-06;0;0
AIR28285304;2020-06;0;0
AIR28304044;2020-06;0;0
AIR28306441;2020-06;0;0
AIR28313627;2020-06;0;0
AIR28318890;2020-06;1;0
AIR28335260;2020-06;1;1
AIR28341216;2020-06;0;0
AIR2835654;2020-06;0;0
AIR28358740;2020-06;1;1
AIR2838924;2020-06;1;1
AIR28411069;2020-06;0;0
AIR28415322;2020-06;1;0
AIR28435957;2020-06;0;0
AIR28442181;2020-06;1;0
AIR28490053;2020-06;0;0
AIR28490055;2020-06;1;0
AIR28514669;2020-06;1;1
AIR28518637;2020-06;0;0
AIR28520431;2020-06;0;0
AIR28536899;2020-06;0;0
AIR28568770;2020-06;0;0
AIR28580485;2020-06;0;0
AIR28607882;2020-06;0;0
AIR28609025;2020-06;1;0
AIR28609145;2020-06;0;0
AIR28638591;2020-06;1;0
AIR28689218;2020-06;1;0
AIR28693145;2020-06;1;0
AIR28718198;2020-06;0;0
AIR28719018;2020-06;1;0
AIR28767933;2020-06;1;0
AIR28777370;2020-06;0;0
AIR28780802;2020-06;0;0
AIR28807211;2020-06;0;0
AIR28809095;2020-06;0;0
AIR28814854;2020-06;0;0
AIR28834224;2020-06;0;0
AIR28862662;2020-06;1;0
AIR28866453;2020-06;1;0
AIR28890070;2020-06;0;0
AIR28910413;2020-06;1;0
AIR28960257;2020-06;0;0
AIR28962995;2020-06;1;0
AIR28985176;2020-06;1;0
AIR29035122;2020-06;0;0
AIR29055533;2020-06;1;0
AIR29057398;2020-06;1;0
AIR29059758;2020-06;0;0
AIR29106956;2020-06;1;0
AIR29128015;2020-06;1;0
AIR29140786;2020-06;0;0
AIR29149253;2020-06;1;0
AIR29152596;2020-06;0;0
AIR29181453;2020-06;0;0
AIR29259889;2020-06;0;0
AIR29261174;2020-06;1;0
AIR29278041;2020-06;1;0
AIR29308753;2020-06;1;1
AIR29336613;2020-06;0;0
AIR2934421;2020-06;1;0
AIR2934685;2020-06;1;0
AIR29359581;2020-06;1;0
AIR29413641;2020-06;0;0
AIR29413674;2020-06;1;1
AIR29416492;2020-06;1;1
AIR29416913;2020-06;0;0
AIR29466509;2020-06;0;0
AIR29483862;2020-06;1;0
AIR29489715;2020-06;1;0
AIR29490070;2020-06;1;0
AIR29494983;2020-06;0;0
AIR29521386;2020-06;1;0
AIR29521399;2020-06;0;0
AIR29521402;2020-06;1;0
AIR29521405;2020-06;0;0
AIR29539946;2020-06;1;0
AIR29542753;2020-06;0;1
AIR29543123;2020-06;0;0
AIR29548193;2020-06;1;0
AIR29549556;2020-06;0;0
AIR29554672;2020-06;0;0
AIR29587863;2020-06;1;0
AIR29589383;2020-06;1;1
AIR29589903;2020-06;0;0
AIR29596234;2020-06;1;0
AIR29612613;2020-06;1;0
AIR29617624;2020-06;1;0
AIR29617626;2020-06;1;0
AIR29626350;2020-06;0;0
AIR29645820;2020-06;0;0
AIR29688640;2020-06;0;0
AIR2969219;2020-06;1;0
AIR29756248;2020-06;0;0
AIR29756280;2020-06;1;0
AIR29757217;2020-06;0;0
AIR29759214;2020-06;0;0
AIR29761217;2020-06;1;1
AIR29772604;2020-06;1;0
AIR29825778;2020-06;1;0
AIR29827880;2020-06;1;0
AIR29830749;2020-06;0;0
AIR29851372;2020-06;1;0
AIR29853090;2020-06;0;0
AIR29855669;2020-06;1;0
AIR29856363;2020-06;1;0
AIR29856647;2020-06;0;0
AIR29872931;2020-06;1;0
AIR29876211;2020-06;1;0
AIR29878087;2020-06;0;0
AIR29878865;2020-06;1;0
AIR29878870;2020-06;1;0
AIR29897877;2020-06;0;0
AIR29902756;2020-06;0;0
AIR29943687;2020-06;0;0
AIR29957373;2020-06;0;0
AIR29996932;2020-06;1;0
AIR30015793;2020-06;1;0
AIR30019598;2020-06;1;0
AIR30047013;2020-06;0;0
AIR30057256;2020-06;0;0
AIR30057258;2020-06;0;0
AIR30057261;2020-06;0;0
AIR30057287;2020-06;0;0
AIR30063953;2020-06;1;0
AIR30063956;2020-06;0;0
AIR30063960;2020-06;0;0
AIR30072789;2020-06;1;0
AIR30072790;2020-06;0;0
AIR30072792;2020-06;0;0
AIR30073095;2020-06;0;0
AIR30073307;2020-06;1;0
AIR30073455;2020-06;0;0
AIR30088092;2020-06;0;0
AIR30131073;2020-06;1;0
AIR30145482;2020-06;1;0
AIR30145485;2020-06;0;0
AIR30145488;2020-06;0;1
AIR30145508;2020-06;1;0
AIR30145512;2020-06;1;0
AIR30145516;2020-06;1;0
AIR30145518;2020-06;0;0
AIR30145521;2020-06;0;0
AIR30145525;2020-06;1;0
AIR30145526;2020-06;0;0
AIR30145531;2020-06;1;0
AIR30145533;2020-06;0;0
AIR30145540;2020-06;0;0
AIR30145544;2020-06;0;0
AIR30145545;2020-06;0;0
AIR30145546;2020-06;1;0
AIR30145547;2020-06;0;0
AIR30145556;2020-06;0;0
AIR30145562;2020-06;0;0
AIR30145566;2020-06;0;0
AIR30145580;2020-06;1;0
AIR30145583;2020-06;0;0
AIR30145586;2020-06;0;0
AIR30145587;2020-06;1;0
AIR30145589;2020-06;1;0
AIR30145593;2020-06;1;0
AIR30145601;2020-06;0;0
AIR30145602;2020-06;1;0
AIR30145603;2020-06;0;0
AIR30145604;2020-06;0;0
AIR30145607;2020-06;0;0
AIR30145615;2020-06;0;0
AIR30145622;2020-06;1;0
AIR30145628;2020-06;0;0
AIR30145637;2020-06;0;0
AIR30145638;2020-06;1;0
AIR30145646;2020-06;0;0
AIR30145655;2020-06;0;0
AIR30148380;2020-06;0;0
AIR3018731;2020-06;0;0
AIR30201417;2020-06;1;1
AIR30250707;2020-06;0;0
AIR30289921;2020-06;1;1
AIR30319100;2020-06;1;0
AIR30343969;2020-06;0;0
AIR30349317;2020-06;0;0
AIR30354843;2020-06;0;0
AIR30356085;2020-06;1;0
AIR30356559;2020-06;0;0
AIR30407007;2020-06;0;0
AIR30448871;2020-06;1;0
AIR30466704;2020-06;0;0
AIR30512235;2020-06;0;0
AIR30514475;2020-06;0;0
