unified_id;month;street_name;latitude;longitude
AIR22420142;2021-06;;34,23842;-116,87149
AIR22420197;2021-06;;34,14726;-116,37217
AIR22421366;2021-06;;34,23536;-116,85959
AIR22443488;2021-06;;34,12789;-116,26627
AIR22452364;2021-06;;34,24648;-116,92851
AIR22456838;2021-06;;34,25927;-116,85764
AIR22485690;2021-06;;34,24658;-116,89534
AIR22520571;2021-06;;34,25554;-116,86364
AIR22700889;2021-06;;34,26712;-116,84511
AIR22755663;2021-06;;34,26061;-116,83093
AIR22770748;2021-06;;34,2352;-116,84932
AIR22850694;2021-06;;34,25089;-116,86638
AIR22863028;2021-06;;34,23652;-116,92695
AIR22886448;2021-06;;34,23184;-116,85457
AIR22890321;2021-06;;34,11147;-116,30378
AIR22926946;2021-06;;34,26359;-116,87833
AIR22940120;2021-06;;34,12061;-116,31357
AIR22945334;2021-06;;34,23902;-116,93009
AIR23020352;2021-06;;34,24408;-116,87751
AIR23036720;2021-06;;34,24605;-116,90343
AIR2305425;2021-06;El Dorado Drive;34,0982;-116,44657
AIR23082087;2021-06;;34,26675;-116,86594
AIR23094837;2021-06;;34,25946;-116,82312
AIR23150637;2021-06;;34,09897;-116,28695
AIR23180537;2021-06;;34,24167;-116,86982
AIR23203257;2021-06;;34,25977;-116,83701
AIR2323569;2021-06;Nelson Avenue;34,14183;-116,37343
AIR23257572;2021-06;;34,23746;-116,89882
AIR23258225;2021-06;;34,09107;-116,30239
AIR23292587;2021-06;;34,11284;-116,4063
AIR23323803;2021-06;;34,16504;-116,31506
AIR23386508;2021-06;;34,23135;-116,85686
AIR2343684;2021-06;Sand Canyon Court;34,23433;-116,8529
AIR23438325;2021-06;;34,24742;-116,23678
AIR23469171;2021-06;;34,23893;-116,94617
AIR23503416;2021-06;;34,24594;-116,89819
AIR23510478;2021-06;;34,2469;-116,89766
AIR23543580;2021-06;;34,09873;-116,30344
AIR23547295;2021-06;;34,23971;-116,85991
AIR23630559;2021-06;;34,22974;-116,85952
AIR23668704;2021-06;;34,15109;-116,4322
AIR23702546;2021-06;;34,25069;-116,87227
AIR23708423;2021-06;;34,24483;-116,92228
AIR23715521;2021-06;;34,23003;-116,84389
AIR23753377;2021-06;;34,22668;-116,8634
AIR23764230;2021-06;;34,2566;-116,87871
AIR23764335;2021-06;;34,240059;-116,959305
AIR23768171;2021-06;;34,24476;-116,93216
AIR23784019;2021-06;;34,25946;-116,85936
AIR23793421;2021-06;;34,12007;-116,34581
AIR23862135;2021-06;;34,24136;-116,90559
AIR23899141;2021-06;;34,13768;-116,41002
AIR23942538;2021-06;;34,26185;-116,83582
AIR24013535;2021-06;;34,15116;-116,37408
AIR24038529;2021-06;;34,20889;-116,38221
AIR24045096;2021-06;;34,14159;-116,31331
AIR24114788;2021-06;;34,11737;-116,34136
AIR24178318;2021-06;;34,24281;-116,85732
AIR24182317;2021-06;;34,15842;-116,30707
AIR24206667;2021-06;;34,24235;-116,8247
AIR24221022;2021-06;;34,14294;-116,31496
AIR24224322;2021-06;;34,22943;-116,85073
AIR24232505;2021-06;;34,23611;-116,88716
AIR24234518;2021-06;;34,18716;-116,39397
AIR24255105;2021-06;;34,13908;-116,41505
AIR24287359;2021-06;;34,11478;-116,40227
AIR2430228;2021-06;Scandia Road;34,2465;-116,87767
AIR24309766;2021-06;;34,17267;-116,35218
AIR24315472;2021-06;;34,22726;-116,85398
AIR2431950;2021-06;Mountain Sky Drive;34,23814;-116,88635
AIR24439365;2021-06;;34,26408;-116,87437
AIR24521285;2021-06;;34,23776;-116,84577
AIR24532989;2021-06;;34,24618;-116,93091
AIR24555258;2021-06;;34,22741;-116,86464
AIR24614962;2021-06;;34,24077;-116,85715
AIR24637419;2021-06;;34,17267;-116,32046
AIR24655415;2021-06;;34,26051;-116,84338
AIR24660161;2021-06;;34,24097;-116,88956
AIR24700767;2021-06;;34,14924;-116,42077
AIR24711094;2021-06;;34,14393;-116,41925
AIR2477352;2021-06;Ridgecrest Drive;34,22971;-116,85229
AIR24800579;2021-06;;34,25194;-116,42193
AIR24806686;2021-06;;34,13043;-116,31217
AIR24831057;2021-06;;34,10458;-116,44395
AIR2483588;2021-06;Thrush Drive;34,23908;-116,89288
AIR24857702;2021-06;;34,23994;-116,89906
AIR24892787;2021-06;;34,25995;-116,84995
AIR24938059;2021-06;;34,13464;-116,41012
AIR24988387;2021-06;;34,23518;-116,84684
AIR24989883;2021-06;;34,23892;-116,88672
AIR25012960;2021-06;;34,20069;-116,50202
AIR25026507;2021-06;;34,24064;-116,92938
AIR2510074;2021-06;Robinhood Boulevard;34,25983;-116,86403
AIR25130869;2021-06;;34,24155;-116,89385
AIR25172809;2021-06;;34,22974;-116,8512
AIR25172825;2021-06;;34,25769;-116,85533
AIR25172832;2021-06;;34,22899;-116,86117
AIR25172848;2021-06;;34,2448;-116,87228
AIR25183981;2021-06;;34,244682;-116,927589
AIR25201967;2021-06;;34,11324;-116,31863
AIR2525902;2021-06;Club View Drive;34,22664;-116,86658
AIR25263812;2021-06;;34,24451;-116,80163
AIR25328102;2021-06;;34,11792;-116,31831
AIR25356728;2021-06;;34,26426;-116,87517
AIR25378892;2021-06;;34,24603;-116,86807
AIR2547590;2021-06;Waterview Drive;34,24484;-116,94634
AIR25499481;2021-06;;34,23885;-116,87467
AIR25732632;2021-06;;34,15181;-116,30045
AIR25779086;2021-06;;34,24113;-116,92526
AIR25786600;2021-06;;34,22662;-116,85465
AIR25866733;2021-06;;34,2275;-116,85481
AIR25882184;2021-06;;34,22756;-116,84993
AIR25893671;2021-06;;34,23612;-116,83574
AIR25974417;2021-06;;34,20827;-116,38284
AIR25981294;2021-06;;34,24156;-116,91475
AIR26083959;2021-06;;34,24859;-116,90005
AIR26131105;2021-06;;34,23704;-116,82305
AIR26170882;2021-06;;34,11842;-116,38807
AIR26261918;2021-06;;34,11629;-116,3277
AIR2627213;2021-06;East Sherwood Boulevard;34,26008;-116,84148
AIR26279903;2021-06;;34,26074;-116,82519
AIR26327847;2021-06;;34,22865;-116,8426
AIR26331936;2021-06;;34,12359;-116,27533
AIR26339365;2021-06;;34,13282;-116,28012
AIR263614;2021-06;Myrtle Avenue;34,26848;-116,84745
AIR26361848;2021-06;;34,23889;-116,89632
AIR26406898;2021-06;;34,13003;-116,32053
AIR26441505;2021-06;;34,24806;-116,89611
AIR26503735;2021-06;;34,11825;-116,31795
AIR26568598;2021-06;;34,24512;-116,8796
AIR26636567;2021-06;;34,24814;-116,45605
AIR26657947;2021-06;;34,24905;-116,45604
AIR26668356;2021-06;;34,24445;-116,87472
AIR26668975;2021-06;;34,24592;-116,89686
AIR26764499;2021-06;;34,23902;-116,96033
AIR26869243;2021-06;;34,23904;-116,88893
AIR26916313;2021-06;;34,24628;-116,86769
AIR27000756;2021-06;;34,13156;-116,31285
AIR27042685;2021-06;;34,2372;-116,89848
AIR27054872;2021-06;;34,12335;-116,33206
AIR27135337;2021-06;;34,26607;-116,84757
AIR27159211;2021-06;;34,24791;-116,92906
AIR27196719;2021-06;;34,24143;-116,94715
AIR27202357;2021-06;;34,25051;-116,88064
AIR27220587;2021-06;;34,24827;-116,89989
AIR27247738;2021-06;;34,24804;-116,8777
AIR2740053;2021-06;;34,23219;-116,86414
AIR27431980;2021-06;;34,24374;-116,87805
AIR27503814;2021-06;;34,22857;-116,86408
AIR27530624;2021-06;;34,18171;-116,35216
AIR27531781;2021-06;;34,09292;-116,31408
AIR27557510;2021-06;;34,26543;-116,83354
AIR2760821;2021-06;Switzerland Place;34,23813;-116,88946
AIR27634479;2021-06;;34,09271;-116,31611
AIR27658794;2021-06;;34,24167;-116,92571
AIR27703492;2021-06;;34,23807;-116,8881
AIR2770668;2021-06;Wolf Road;34,23387;-116,85104
AIR27719521;2021-06;;34,2417;-116,89026
AIR27730468;2021-06;;34,12665;-116,32017
AIR27734166;2021-06;;34,25077;-116,86519
AIR27760550;2021-06;;34,24717;-116,89027
AIR27784773;2021-06;;34,19624;-116,38497
AIR27853688;2021-06;;34,25832;-116,83494
AIR27900881;2021-06;;34,25173;-116,90414
AIR27962131;2021-06;;34,22604;-116,85366
AIR28033224;2021-06;;34,12808;-116,32047
AIR28045893;2021-06;;34,23411;-116,86041
AIR28050409;2021-06;;34,24283;-116,82988
AIR28105279;2021-06;;34,25544;-116,87673
AIR28134475;2021-06;;34,23937;-116,88516
AIR28181787;2021-06;;34,2353;-116,84773
AIR28182527;2021-06;;34,24098;-116,86263
AIR28223108;2021-06;;34,1237;-116,32261
AIR28249817;2021-06;;34,26271;-116,87429
AIR28285055;2021-06;;34,22732;-116,86458
AIR28285304;2021-06;;34,25802;-116,85432
AIR28304044;2021-06;;34,23611;-116,90357
AIR28306441;2021-06;;34,25201;-116,86788
AIR28318890;2021-06;;34,23574;-116,87278
AIR28335260;2021-06;;34,08207;-116,39053
AIR28341216;2021-06;;34,24047;-116,85558
AIR2835654;2021-06;Rockspray Court;34,22518;-116,85393
AIR28358740;2021-06;;34,18455;-116,31135
AIR2838924;2021-06;Park Boulevard;34,13101;-116,31674
AIR28411069;2021-06;;34,16502;-116,31283
AIR28415322;2021-06;;34,12776;-116,43214
AIR28435957;2021-06;;34,24841;-116,93409
AIR28490053;2021-06;;34,23118;-116,86247
AIR28514669;2021-06;;34,1046;-116,31448
AIR28518637;2021-06;;34,24697;-116,93682
AIR28520431;2021-06;;34,242;-116,90754
AIR28536899;2021-06;;34,24226;-116,88959
AIR28568770;2021-06;;34,15418;-116,37308
AIR28607882;2021-06;;34,23927;-116,87351
AIR28638591;2021-06;;34,12869;-116,31263
AIR28693145;2021-06;;34,12472;-116,32883
AIR28718198;2021-06;;34,24853;-116,8992
AIR28767933;2021-06;;34,2469;-116,92754
AIR28807211;2021-06;;34,24097;-116,89036
AIR28814854;2021-06;;34,1988;-116,34812
AIR28834224;2021-06;;34,23598;-116,93424
AIR28862662;2021-06;;34,2251;-116,84967
AIR28866453;2021-06;;34,24701;-116,9338
AIR28890070;2021-06;;34,15123;-116,30201
AIR28960257;2021-06;;34,24271;-116,92738
AIR28962995;2021-06;;34,25103;-116,86622
AIR28985176;2021-06;;34,2367;-116,87386
AIR29055533;2021-06;;34,24512;-116,87505
AIR29106956;2021-06;;34,24742;-116,87722
AIR29128015;2021-06;;34,227867;-116,851913
AIR29149253;2021-06;;34,13638;-116,31315
AIR29152596;2021-06;;34,23999;-116,89053
AIR29155977;2021-06;;34,24517;-116,92608
AIR29181453;2021-06;;34,25888;-116,86592
AIR29259889;2021-06;;34,24468;-116,95436
AIR29278041;2021-06;;34,23807;-116,9595
AIR29308753;2021-06;;34,12394;-116,22683
AIR2934685;2021-06;Balsam Drive;34,2294;-116,86546
AIR29413641;2021-06;;34,25136;-116,87019
AIR29413674;2021-06;;34,24047;-116,9418
AIR29416492;2021-06;;34,2025;-116,3001
AIR29416913;2021-06;;34,24437;-116,94197
AIR29466509;2021-06;;34,23944;-116,92626
AIR29483862;2021-06;;34,24503;-116,90152
AIR29489715;2021-06;;34,22839;-116,86394
AIR29494983;2021-06;;34,22503;-116,85471
AIR29521386;2021-06;;34,24505;-116,95683
AIR29521399;2021-06;;34,24983;-116,9007
AIR29521402;2021-06;;34,24485;-116,87614
AIR29539946;2021-06;;34,23981;-116,92555
AIR29543123;2021-06;;34,24387;-116,92625
AIR29549556;2021-06;;34,24983;-116,93845
AIR29587863;2021-06;;34,09293;-116,29745
AIR29589383;2021-06;;34,21989;-116,24429
AIR29596234;2021-06;;34,24366;-116,92246
AIR29617626;2021-06;;34,24701;-116,87097
AIR29679031;2021-06;;34,15723;-116,43803
AIR2969219;2021-06;San Anselmo Drive;34,26732;-116,84086
AIR29708560;2021-06;;34,22556;-116,85672
AIR29756280;2021-06;;34,24172;-116,87315
AIR29757217;2021-06;;34,24072;-116,92368
AIR29761217;2021-06;;34,25226;-116,88004
AIR29772604;2021-06;;34,1364;-116,31173
AIR29802006;2021-06;;34,24027;-116,90554
AIR29827880;2021-06;;34,1689;-116,38032
AIR29830749;2021-06;;34,24643;-116,86688
AIR29851372;2021-06;;34,24539;-116,94411
AIR29853090;2021-06;;34,23785;-116,94892
AIR29855669;2021-06;;34,2382;-116,88423
AIR29856363;2021-06;;34,24888;-116,89986
AIR29876211;2021-06;;34,22713;-116,85595
AIR29878865;2021-06;;34,24105;-116,9064
AIR29878870;2021-06;;34,23598;-116,90013
AIR29897877;2021-06;;34,26615;-116,78976
AIR29902756;2021-06;;34,26194;-116,81996
AIR29996932;2021-06;;34,24283;-116,92368
AIR30015793;2021-06;;34,23052;-116,84934
AIR30019598;2021-06;;34,24013;-116,89573
AIR30047013;2021-06;;34,23828;-116,92548
AIR30131073;2021-06;;34,23535;-116,85819
AIR30145485;2021-06;;34,24848;-116,92565
AIR30145488;2021-06;;34,24787;-116,92646
AIR30145508;2021-06;;34,23776;-116,9181
AIR30145518;2021-06;;34,23477;-116,86702
AIR30145521;2021-06;;34,25152;-116,93225
AIR30145525;2021-06;;34,24038;-116,8851
AIR30145526;2021-06;;34,25079;-116,93033
AIR30145531;2021-06;;34,24938;-116,89566
AIR30145533;2021-06;;34,24692;-116,89003
AIR30145540;2021-06;;34,25729;-116,85318
AIR30145544;2021-06;;34,24847;-116,92643
AIR30145545;2021-06;;34,22876;-116,84874
AIR30145546;2021-06;;34,2425;-116,8886
AIR30145547;2021-06;;34,25688;-116,86406
AIR30145556;2021-06;;34,23906;-116,88241
AIR30145566;2021-06;;34,22929;-116,84292
AIR30145586;2021-06;;34,24694;-116,87701
AIR30145587;2021-06;;34,2375;-116,87189
AIR30145601;2021-06;;34,24133;-116,86256
AIR30145602;2021-06;;34,24213;-116,86807
AIR30145603;2021-06;;34,24006;-116,88855
AIR30145604;2021-06;;34,23713;-116,8903
AIR30145607;2021-06;;34,25614;-116,87977
AIR30145615;2021-06;;34,23762;-116,87193
AIR30145622;2021-06;;34,23762;-116,92709
AIR30145638;2021-06;;34,24602;-116,90169
AIR30145646;2021-06;;34,25528;-116,88095
AIR3018731;2021-06;Chipmunk Lane;34,24048;-116,94481
AIR30201417;2021-06;;34,13191;-116,31016
AIR30250707;2021-06;;34,13239;-116,31243
AIR30289921;2021-06;;34,23912;-116,94073
AIR30319100;2021-06;;34,23877;-116,9593
AIR30343969;2021-06;;34,24822;-116,9354
AIR30349317;2021-06;;34,21215;-116,27273
AIR30354843;2021-06;;34,23529;-116,88574
AIR30356085;2021-06;;34,24199;-116,901
AIR30356559;2021-06;;34,24586;-116,8945
AIR30407007;2021-06;;34,23888;-116,86982
AIR30448871;2021-06;;34,24011;-116,92272
AIR30466704;2021-06;;34,23919;-116,95639
AIR30512235;2021-06;;34,15687;-116,30535
AIR30514475;2021-06;;34,22959;-116,85821
AIR30530093;2021-06;;34,23759;-116,88527
AIR30537601;2021-06;;34,24723;-116,92518
AIR30565169;2021-06;;34,26996;-116,86237
AIR30566785;2021-06;;34,24969;-116,89942
AIR30675134;2021-06;;34,12767;-116,25747
AIR30677742;2021-06;;34,25509;-116,85965
AIR30679333;2021-06;;34,22426;-116,85056
AIR30679493;2021-06;;34,25662;-116,87791
AIR30692949;2021-06;;34,23999;-116,86104
AIR30744844;2021-06;;34,22386;-116,22133
AIR30747283;2021-06;;34,26828;-116,85832
AIR30763903;2021-06;;34,24774;-116,87654
AIR30771188;2021-06;;34,23483;-116,86316
AIR30792412;2021-06;;34,2329;-116,86536
AIR30881441;2021-06;;34,17079;-116,36136
AIR30886430;2021-06;;34,24747;-116,86738
AIR30936332;2021-06;;34,13145;-116,2277
AIR30960169;2021-06;;34,23626;-116,91235
AIR30962543;2021-06;;34,26835;-116,85168
AIR30968769;2021-06;;34,2531;-116,86211
AIR30998195;2021-06;;34,24252;-116,887
AIR31024084;2021-06;;34,24533;-116,87642
AIR31025085;2021-06;;34,25533;-116,87143
AIR31056450;2021-06;;34,16195;-116,31459
AIR31058298;2021-06;;34,13341;-116,30844
AIR31084278;2021-06;;34,23569;-116,85455
AIR31121936;2021-06;;34,23346;-116,86538
AIR31175820;2021-06;;34,12083;-116,33665
AIR31191498;2021-06;;34,14625;-116,37464
AIR31193851;2021-06;;34,22898;-116,83953
AIR31194867;2021-06;;34,23273;-116,85527
AIR31202518;2021-06;;34,26027;-116,83202
AIR31202634;2021-06;;34,09456;-116,28251
AIR31240072;2021-06;;34,26271;-116,84265
AIR31262574;2021-06;;34,23971;-116,88956
AIR31263152;2021-06;;34,24886;-116,87177
AIR31264411;2021-06;;34,2394;-116,94995
AIR31296794;2021-06;;34,2376;-116,89041
AIR313045;2021-06;Tanager Drive;34,24679;-116,89187
AIR31315237;2021-06;;34,16455;-116,41381
AIR31337308;2021-06;;34,12272;-116,31668
AIR31341498;2021-06;;34,24104;-116,87731
AIR31463373;2021-06;;34,15337;-116,41336
AIR31467374;2021-06;;34,23747;-116,84782
AIR31495623;2021-06;;34,15491;-116,43771
AIR31546598;2021-06;;34,26032;-116,85729
AIR3158415;2021-06;La Crescenta Drive;34,23614;-116,84977
AIR31595540;2021-06;;34,2304;-116,86456
AIR31627509;2021-06;;34,1407;-116,33388
AIR31642557;2021-06;;34,1633;-116,38079
AIR31715778;2021-06;;34,09593;-116,4061
AIR31716064;2021-06;;34,24722;-116,92755
AIR31716068;2021-06;;34,24122;-116,87973
AIR31716073;2021-06;;34,23746;-116,89816
AIR31716075;2021-06;;34,24524;-116,89774
AIR31721957;2021-06;;34,24328;-116,95002
AIR31742467;2021-06;;34,23931;-116,87906
AIR31743239;2021-06;;34,23797;-116,91205
AIR31746670;2021-06;;34,25019;-116,86791
AIR31763631;2021-06;;34,24722;-116,88832
AIR31861021;2021-06;;34,2471;-116,87792
AIR31884589;2021-06;;34,15172;-116,43345
AIR31963772;2021-06;;34,25871;-116,87679
AIR31964048;2021-06;;34,23764;-116,88307
AIR31993093;2021-06;;34,2493;-116,9324
AIR32017620;2021-06;;34,24163;-116,87679
AIR3210000;2021-06;;34,24182;-116,92507
AIR32139270;2021-06;;34,24613;-116,83046
AIR32171572;2021-06;;34,23859;-116,88879
AIR32185269;2021-06;;34,24416;-116,85819
AIR32357745;2021-06;;34,24993;-116,86901
AIR32388975;2021-06;;34,12436;-116,23179
AIR32427616;2021-06;;34,23508;-116,85297
AIR32439228;2021-06;;34,12354;-116,3248
AIR32503597;2021-06;;34,2378;-116,89205
AIR32542513;2021-06;;34,23812;-116,86631
AIR32550030;2021-06;;34,23879;-116,88856
AIR32571750;2021-06;;34,25544;-116,86943
AIR32614196;2021-06;;34,25629;-116,8714
AIR32628779;2021-06;;34,11264;-116,33313
AIR32645410;2021-06;;34,23579;-116,91364
AIR32670206;2021-06;;34,23463;-116,92803
AIR32670648;2021-06;;34,23632;-116,92837
AIR32699838;2021-06;;34,26059;-116,84457
AIR3272187;2021-06;Balsam Drive;34,22617;-116,86478
AIR32723652;2021-06;;34,23747;-116,84988
AIR32724453;2021-06;;34,24268;-116,93012
AIR32725441;2021-06;;34,13367;-116,31093
AIR32762447;2021-06;;34,24403;-116,92673
AIR32769471;2021-06;;34,23775;-116,91916
AIR32771094;2021-06;;34,24342;-116,92336
AIR32772145;2021-06;;34,09705;-116,28706
AIR32841072;2021-06;;34,24479;-116,87312
AIR32844520;2021-06;;34,11524;-116,4802
AIR32875561;2021-06;;34,11487;-116,31275
AIR32912934;2021-06;;34,12137;-116,31162
AIR32943268;2021-06;;34,25581;-116,87642
AIR33095563;2021-06;;34,26131;-116,86533
AIR33100094;2021-06;;34,25459;-116,86073
AIR33100526;2021-06;;34,23257;-116,85445
AIR33163424;2021-06;;34,23468;-116,85438
AIR33187162;2021-06;;34,16377;-116,39706
AIR33218597;2021-06;;34,23612;-116,87417
AIR33279054;2021-06;;34,13273;-116,30917
AIR33324566;2021-06;;34,23547;-116,85212
AIR33338871;2021-06;;34,1617;-116,27882
AIR33364491;2021-06;;34,23998;-116,81043
AIR33424543;2021-06;;34,24154;-116,86286
AIR33472322;2021-06;;34,11826;-116,34722
AIR33493771;2021-06;;34,23921;-116,88918
AIR33493779;2021-06;;34,27188;-116,86043
AIR33518809;2021-06;;34,2409;-116,92485
AIR33529742;2021-06;;34,23127;-116,84602
AIR33640083;2021-06;;34,23846;-116,88632
AIR33678212;2021-06;;34,23763;-116,85136
AIR33709819;2021-06;;34,24019;-116,92017
AIR33742440;2021-06;;34,23789;-116,8883
AIR3374385;2021-06;Lucerne Drive;34,24167;-116,86568
AIR33804714;2021-06;;34,2454;-116,87982
AIR33804716;2021-06;;34,2395;-116,94033
AIR33836189;2021-06;;34,22964;-116,85122
AIR33852584;2021-06;;34,22609;-116,85448
AIR33914758;2021-06;;34,2483;-116,93514
AIR33932738;2021-06;;34,24301;-116,86078
AIR33972989;2021-06;;34,13172;-116,31993
AIR34091101;2021-06;;34,12488;-116,31934
AIR34121276;2021-06;;34,24366;-116,91469
AIR34123218;2021-06;;34,23757;-116,88609
AIR34176750;2021-06;;34,25718;-116,85464
AIR34206244;2021-06;;34,24648;-116,93002
AIR34228566;2021-06;;34,24223;-116,88545
AIR34229576;2021-06;;34,24891;-116,8983
AIR34250381;2021-06;;34,23601;-116,91328
AIR34263332;2021-06;;34,14046;-116,31672
AIR34263928;2021-06;;34,24539;-116,92322
AIR34315354;2021-06;;34,12734;-116,31765
AIR34340575;2021-06;;34,2387;-116,88559
AIR34346224;2021-06;;34,12537;-116,32348
AIR34480459;2021-06;;34,24696;-116,8674
AIR34546532;2021-06;;34,24053;-116,92288
AIR34548122;2021-06;;34,27651;-116,84356
AIR34565774;2021-06;;34,19176;-116,40943
AIR34598171;2021-06;;34,24178;-116,88695
AIR34675732;2021-06;;34,23698;-116,88651
AIR34784703;2021-06;;34,23086;-116,86148
AIR34811266;2021-06;;34,23378;-116,84466
AIR34906851;2021-06;;34,2364;-116,93277
AIR34906870;2021-06;;34,245258;-116,923286
AIR34906884;2021-06;;34,23221;-116,86506
AIR34914796;2021-06;;34,11354;-116,31424
AIR34938980;2021-06;;34,23343;-116,85214
AIR34943505;2021-06;;34,27097;-116,86121
AIR35032874;2021-06;;34,22584;-116,84851
AIR35092841;2021-06;;34,25596;-116,86142
AIR3511262;2021-06;West Fairway Boulevard;34,26352;-116,85978
AIR35120791;2021-06;;34,26072;-116,82826
AIR35137044;2021-06;;34,24288;-116,78975
AIR35161526;2021-06;;34,24971;-116,90225
AIR35238736;2021-06;;34,25637;-116,86604
AIR35290176;2021-06;;34,24606;-116,89463
AIR35291294;2021-06;;34,23739;-116,83382
AIR35349792;2021-06;;34,24269;-116,88554
AIR35380879;2021-06;;34,24359;-116,87701
AIR35387103;2021-06;;34,23043;-116,86397
AIR35516188;2021-06;;34,24654;-116,92514
AIR35577610;2021-06;;34,11236;-116,31649
AIR35609149;2021-06;;34,15088;-116,37819
AIR35676751;2021-06;;34,24175;-116,87068
AIR35682589;2021-06;;34,23914;-116,92739
AIR35760907;2021-06;;34,24176;-116,86438
AIR35791470;2021-06;;34,24945;-116,89802
AIR35802813;2021-06;;34,2695;-116,86443
AIR3582281;2021-06;Roberts Road;34,15194;-116,40787
AIR35831339;2021-06;;34,13357;-116,31829
AIR35840139;2021-06;;34,2468;-116,9315
AIR35840737;2021-06;;34,24352;-116,93068
AIR35866642;2021-06;;34,25975;-116,86504
AIR35878996;2021-06;;34,23949;-116,90735
AIR35904573;2021-06;;34,15516;-116,38301
AIR35907704;2021-06;;34,24342;-116,94916
AIR35918724;2021-06;;34,23399;-116,85056
AIR35950977;2021-06;;34,24557;-116,92642
AIR35976750;2021-06;;34,23577;-116,84887
AIR36064932;2021-06;;34,26093;-116,79208
AIR36104526;2021-06;;34,24081;-116,86392
AIR36128333;2021-06;;34,23953;-116,88753
AIR36171175;2021-06;;34,24288;-116,9087
AIR36278459;2021-06;;34,22929;-116,8409
AIR36317156;2021-06;;34,23963;-116,88889
AIR36325337;2021-06;;34,24578;-116,8689
AIR36417265;2021-06;;34,11593;-116,33656
AIR36424965;2021-06;;34,12993;-116,22887
AIR36478636;2021-06;;34,13741;-116,4123
AIR36556643;2021-06;;34,10632;-116,41578
AIR36664590;2021-06;;34,25554;-116,87427
AIR36667537;2021-06;;34,23801;-116,92886
AIR36672494;2021-06;;34,24635;-116,44567
AIR36712612;2021-06;;34,24348;-116,89172
AIR36728126;2021-06;;34,12533;-116,31826
AIR36768811;2021-06;;34,25868;-116,83446
AIR36842977;2021-06;;34,23635;-116,8869
AIR36859401;2021-06;;34,24412;-116,95641
AIR36885524;2021-06;;34,26374;-116,8728
AIR37009794;2021-06;;34,26391;-116,83467
